            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2461139.679540567, A.D. 2026-Apr-09 04:18:32.3050, -7.281193331665016E+04, -2.765253598089208E+05, -3.598484163182323E+04,  4.711349304914057E-01,  8.909495272130629E-01,  4.408741025282698E-02,
2461139.686485012, A.D. 2026-Apr-09 04:28:32.3050, -7.252901678637083E+04, -2.759899737448618E+05, -3.595827972308676E+04,  4.719203666717092E-01,  8.936726771744223E-01,  4.445260570810594E-02,
2461139.693429456, A.D. 2026-Apr-09 04:38:32.3050, -7.224562863982961E+04, -2.754529501971353E+05, -3.593149811886632E+04,  4.727069869248959E-01,  8.964078230617530E-01,  4.481973170868331E-02,
2461139.700373901, A.D. 2026-Apr-09 04:48:32.3050, -7.196176816257201E+04, -2.749142819375273E+05, -3.590449565509301E+04,  4.734948046190783E-01,  8.991550672894457E-01,  4.518880743563031E-02,
2461139.707318345, A.D. 2026-Apr-09 04:58:32.3050, -7.167743463206169E+04, -2.743739616758552E+05, -3.587727115610622E+04,  4.742838331223333E-01,  9.019145136246275E-01,  4.555985232833659E-02,
2461139.714262790, A.D. 2026-Apr-09 05:08:32.3050, -7.139262731788302E+04, -2.738319820595352E+05, -3.584982343451664E+04,  4.750740859246457E-01,  9.046862674366974E-01,  4.593288610168966E-02,
2461139.721207234, A.D. 2026-Apr-09 05:18:32.3050, -7.110734548141710E+04, -2.732883356721361E+05, -3.582215129101563E+04,  4.758655763590273E-01,  9.074704351902438E-01,  4.630792872216555E-02,
2461139.728151678, A.D. 2026-Apr-09 05:28:32.3050, -7.082158837603088E+04, -2.727430150328979E+05, -3.579425351423160E+04,  4.766583179011110E-01,  9.102671250377909E-01,  4.668500044392931E-02,
2461139.735096123, A.D. 2026-Apr-09 05:38:32.3050, -7.053535524702142E+04, -2.721960125957688E+05, -3.576612888055899E+04,  4.774523240155799E-01,  9.130764465454434E-01,  4.706412179582486E-02,
2461139.742040567, A.D. 2026-Apr-09 05:48:32.3050, -7.024864533160087E+04, -2.716473207485085E+05, -3.573777615398983E+04,  4.782476081875000E-01,  9.158985107789742E-01,  4.744531359209181E-02,
2461139.748985012, A.D. 2026-Apr-09 05:58:32.3050, -6.996145785888180E+04, -2.710969318117774E+05, -3.570919408594065E+04,  4.790441839605404E-01,  9.187334303996078E-01,  4.782859694062047E-02,
2461139.755929456, A.D. 2026-Apr-09 06:08:32.3050, -6.967379204981645E+04, -2.705448380381233E+05, -3.568038141507226E+04,  4.798420647881508E-01,  9.215813194000276E-01,  4.821399323254383E-02,
2461139.762873901, A.D. 2026-Apr-09 06:18:32.3050, -6.938564711738937E+04, -2.699910316114398E+05, -3.565133686713221E+04,  4.806412642369701E-01,  9.244422935236002E-01,  4.860152416934388E-02,
2461139.769818345, A.D. 2026-Apr-09 06:28:32.3050, -6.909702226628627E+04, -2.694355046454054E+05, -3.562205915474049E+04,  4.814417959439898E-01,  9.273164702026012E-01,  4.899121176205140E-02,
2461139.776762790, A.D. 2026-Apr-09 06:38:32.3050, -6.880791669309088E+04, -2.688782491829188E+05, -3.559254697722565E+04,  4.822436734805573E-01,  9.302039683259535E-01,  4.938307832539063E-02,
2461139.783707234, A.D. 2026-Apr-09 06:48:32.3050, -6.851832958621813E+04, -2.683192571950151E+05, -3.556279902043095E+04,  4.830469104753645E-01,  9.331049085008554E-01,  4.977714649440584E-02,
2461139.790651678, A.D. 2026-Apr-09 06:58:32.3050, -6.822826012589797E+04, -2.677585205798605E+05, -3.553281395652160E+04,  4.838515205834255E-01,  9.360194130196448E-01,  5.017343922800671E-02,
2461139.797596123, A.D. 2026-Apr-09 07:08:32.3050, -6.793770748415790E+04, -2.671960311617306E+05, -3.550259044378869E+04,  4.846575174421178E-01,  9.389476058032274E-01,  5.057197981069389E-02,
2461139.804540567, A.D. 2026-Apr-09 07:18:32.3050, -6.764667082475575E+04, -2.666317806898729E+05, -3.547212712644415E+04,  4.854649148913069E-01,  9.418896128561433E-01,  5.097279187968018E-02,
2461139.811485012, A.D. 2026-Apr-09 07:28:32.3050, -6.735514930337969E+04, -2.660657608378725E+05, -3.544142263444021E+04,  4.862737265451013E-01,  9.448455614646467E-01,  5.137589938938636E-02,
2461139.818429456, A.D. 2026-Apr-09 07:38:32.3050, -6.706314206729976E+04, -2.654979632019351E+05, -3.541047558322706E+04,  4.870839662048833E-01,  9.478155810278990E-01,  5.178132665930946E-02,
2461139.825373901, A.D. 2026-Apr-09 07:48:32.3050, -6.677064825557296E+04, -2.649283793002251E+05, -3.537928457356502E+04,  4.878956476697575E-01,  9.507998027221292E-01,  5.218909836110958E-02,
2461139.832318345, A.D. 2026-Apr-09 07:58:32.3050, -6.647766699897009E+04, -2.643570005716470E+05, -3.534784819130317E+04,  4.887087847652464E-01,  9.537983595861035E-01,  5.259923952831974E-02,
2461139.839262790, A.D. 2026-Apr-09 08:08:32.3050, -6.618419741995755E+04, -2.637838183747120E+05, -3.531616500715990E+04,  4.895233913470853E-01,  9.568113865616878E-01,  5.301177556379444E-02,
2461139.846207234, A.D. 2026-Apr-09 08:18:32.3050, -6.589023863266685E+04, -2.632088239863641E+05, -3.528423357649798E+04,  4.903394816228240E-01,  9.598390211551944E-01,  5.342673228269879E-02,
2461139.853151678, A.D. 2026-Apr-09 08:28:32.3050, -6.559578974287874E+04, -2.626320086008101E+05, -3.525205243909662E+04,  4.911570685505667E-01,  9.628814003393467E-01,  5.384413574330355E-02,
2461139.860096123, A.D. 2026-Apr-09 08:38:32.3050, -6.530084984811609E+04, -2.620533633285481E+05, -3.521962011893092E+04,  4.919761670316447E-01,  9.659386668346762E-01,  5.426401260429009E-02,
2461139.867040567, A.D. 2026-Apr-09 08:48:32.3050, -6.500541803739698E+04, -2.614728791947030E+05, -3.518693512391037E+04,  4.927967907353659E-01,  9.690109629323811E-01,  5.468638978516926E-02,
2461139.873985012, A.D. 2026-Apr-09 08:58:32.3050, -6.470949339138751E+04, -2.608905471381282E+05, -3.515399594565536E+04,  4.936189536708552E-01,  9.720984336065002E-01,  5.511129464662518E-02,
2461139.880929456, A.D. 2026-Apr-09 09:08:32.3050, -6.441307498233693E+04, -2.603063580100553E+05, -3.512080105924617E+04,  4.944426698825835E-01,  9.752012259536447E-01,  5.553875496372757E-02,
2461139.887873901, A.D. 2026-Apr-09 09:18:32.3050, -6.411616187405783E+04, -2.597203025728122E+05, -3.508734892297104E+04,  4.952679534508037E-01,  9.783194892371545E-01,  5.596879893549173E-02,
2461139.894818345, A.D. 2026-Apr-09 09:28:32.3050, -6.381073708136336E+04, -2.591356463205478E+05, -3.506200092423118E+04,  4.962348144088737E-01,  9.813664885999096E-01,  5.623973856965175E-02,
2461139.901762790, A.D. 2026-Apr-09 09:38:32.3050, -6.351274776938767E+04, -2.585458823361442E+05, -3.502812659587037E+04,  4.970631589341328E-01,  9.845161014824891E-01,  5.667513224278597E-02,
2461139.908707234, A.D. 2026-Apr-09 09:48:32.3050, -6.321426096914199E+04, -2.579542238126676E+05, -3.499399023104318E+04,  4.978931109818840E-01,  9.876816449864625E-01,  5.711319841661860E-02,
2461139.915651678, A.D. 2026-Apr-09 09:58:32.3050, -6.291527571187416E+04, -2.573606611444083E+05, -3.495959021727448E+04,  4.987246847067590E-01,  9.908632773315686E-01,  5.755396708564658E-02,
2461139.922596123, A.D. 2026-Apr-09 10:08:32.3050, -6.261579102031700E+04, -2.567651846299921E+05, -3.492492492395158E+04,  4.995578943170710E-01,  9.940611591459052E-01,  5.799746871436867E-02,
2461139.929540567, A.D. 2026-Apr-09 10:18:32.3050, -6.231580590866877E+04, -2.561677844709480E+05, -3.488999270204015E+04,  5.003927540529847E-01,  9.972754534679059E-01,  5.844373424429894E-02,
2461139.936485012, A.D. 2026-Apr-09 10:28:32.3050, -6.201531938257325E+04, -2.555684507702456E+05, -3.485479188379568E+04,  5.012292781419611E-01,  1.000506325701381E+00,  5.889279509863538E-02,
2461139.943429456, A.D. 2026-Apr-09 10:38:32.3050, -6.171433043904595E+04, -2.549671735306994E+05, -3.481932078246119E+04,  5.020674810173781E-01,  1.003753944101672E+00,  5.934468321747977E-02,
2461139.950373901, A.D. 2026-Apr-09 10:48:32.3050, -6.141283806668350E+04, -2.543639426539087E+05, -3.478357769199323E+04,  5.029073768892540E-01,  1.007018478965504E+00,  5.979943101974272E-02,
2461139.957318345, A.D. 2026-Apr-09 10:58:32.3050, -6.111084124529867E+04, -2.537587479380208E+05, -3.474756088671334E+04,  5.037489801593814E-01,  1.010300103510725E+00,  6.025707145946463E-02,
2461139.964262790, A.D. 2026-Apr-09 11:08:32.3050, -6.080833894613114E+04, -2.531515790766138E+05, -3.471126862102171E+04,  5.045923051099885E-01,  1.013598993303236E+00,  6.071763800191965E-02,
2461139.971207234, A.D. 2026-Apr-09 11:18:32.3050, -6.050533013175580E+04, -2.525424256569432E+05, -3.467469912906739E+04,  5.054373665272585E-01,  1.016915327571901E+00,  6.118116470952867E-02,
2461139.978151678, A.D. 2026-Apr-09 11:28:32.3050, -6.020181375615681E+04, -2.519312771584878E+05, -3.463785062443248E+04,  5.062841784735395E-01,  1.020249286772842E+00,  6.164768610345689E-02,
2461139.985096123, A.D. 2026-Apr-09 11:38:32.3050, -5.989778876450733E+04, -2.513181229508798E+05, -3.460072129977400E+04,  5.071327558737925E-01,  1.023601055852226E+00,  6.211723736916402E-02,
2461139.992040567, A.D. 2026-Apr-09 11:48:32.3050, -5.959325409345188E+04, -2.507029522928037E+05, -3.456330932651903E+04,  5.079831123872223E-01,  1.026970820011244E+00,  6.258985410815404E-02,
2461139.998985012, A.D. 2026-Apr-09 11:58:32.3050, -5.928820867079147E+04, -2.500857543296574E+05, -3.452561285448006E+04,  5.088352633960120E-01,  1.030358770795467E+00,  6.306557271636598E-02,
2461140.005929456, A.D. 2026-Apr-09 12:08:32.3050, -5.898265141562105E+04, -2.494665180920932E+05, -3.448763001151796E+04,  5.096892231837933E-01,  1.033765100459786E+00,  6.354443005120253E-02,
2461140.012873901, A.D. 2026-Apr-09 12:18:32.3050, -5.867658123829700E+04, -2.488452324941776E+05, -3.444935890317673E+04,  5.105450063420091E-01,  1.037190004867271E+00,  6.402646361620573E-02,
2461140.019818345, A.D. 2026-Apr-09 12:28:32.3050, -5.836999704041349E+04, -2.482218863315318E+05, -3.441079761231113E+04,  5.114026274866610E-01,  1.040633682982505E+00,  6.451171154024765E-02,
2461140.026762790, A.D. 2026-Apr-09 12:38:32.3050, -5.806289771478596E+04, -2.475964682794490E+05, -3.437194419870707E+04,  5.122621012137513E-01,  1.044096336843934E+00,  6.500021258633060E-02,
2461140.033707234, A.D. 2026-Apr-09 12:48:32.3050, -5.775528214538729E+04, -2.469689668908737E+05, -3.433279669868815E+04,  5.131234423097150E-01,  1.047578172062681E+00,  6.549200619047019E-02,
2461140.040651678, A.D. 2026-Apr-09 12:58:32.3050, -5.744714920755701E+04, -2.463393705948986E+05, -3.429335312474800E+04,  5.139866653395085E-01,  1.051079397048603E+00,  6.598713242524629E-02,
2461140.047596123, A.D. 2026-Apr-09 13:08:32.3050, -5.713849776764581E+04, -2.457076676940675E+05, -3.425361146510180E+04,  5.148517850356500E-01,  1.054600223877019E+00,  6.648563206329072E-02,
2461140.054540567, A.D. 2026-Apr-09 13:18:32.3050, -5.682932668323648E+04, -2.450738463628108E+05, -3.421356968330267E+04,  5.157188161213456E-01,  1.058140867998082E+00,  6.698754657171374E-02,
2461140.061485012, A.D. 2026-Apr-09 13:28:32.3050, -5.651963480307527E+04, -2.444378946452459E+05, -3.417322571781110E+04,  5.165877733322263E-01,  1.061701548357954E+00,  6.749291812782243E-02,
2461140.068429456, A.D. 2026-Apr-09 13:38:32.3050, -5.620942096706293E+04, -2.437998004530536E+05, -3.413257748156345E+04,  5.174586714177943E-01,  1.065282487478127E+00,  6.800178963766579E-02,
2461140.075373901, A.D. 2026-Apr-09 13:48:32.3050, -5.589868400623845E+04, -2.431595515632937E+05, -3.409162286152905E+04,  5.183315254147988E-01,  1.068883912097714E+00,  6.851420478795811E-02,
2461140.082318345, A.D. 2026-Apr-09 13:58:32.3050, -5.558742274275009E+04, -2.425171356161452E+05, -3.405035971825533E+04,  5.192063492779025E-01,  1.072506050430997E+00,  6.903020788176051E-02,
2461140.089262790, A.D. 2026-Apr-09 14:08:32.3050, -5.527563599001746E+04, -2.418725401129915E+05, -3.400878588542866E+04,  5.200831585982187E-01,  1.076149137858459E+00,  6.954984421601895E-02,
2461140.096207234, A.D. 2026-Apr-09 14:18:32.3050, -5.496332255243653E+04, -2.412257524135125E+05, -3.396689916936324E+04,  5.209619679004309E-01,  1.079813411437824E+00,  7.007315974182660E-02,
2461140.103151678, A.D. 2026-Apr-09 14:28:32.3050, -5.465048122558322E+04, -2.405767597337505E+05, -3.392469734854586E+04,  5.218427919714572E-01,  1.083499112731733E+00,  7.060020125881195E-02,
2461140.110096123, A.D. 2026-Apr-09 14:38:32.3050, -5.433711079615877E+04, -2.399255491435930E+05, -3.388217817313386E+04,  5.227256456026909E-01,  1.087206487370259E+00,  7.113101639948977E-02,
2461140.117040567, A.D. 2026-Apr-09 14:48:32.3050, -5.402321004198866E+04, -2.392721075643075E+05, -3.383933936445021E+04,  5.236105436229557E-01,  1.090935785211294E+00,  7.166565365501448E-02,
2461140.123985012, A.D. 2026-Apr-09 14:58:32.3050, -5.370877773197010E+04, -2.386164217659126E+05, -3.379617861445862E+04,  5.244975007396562E-01,  1.094687260104998E+00,  7.220416237141575E-02,
2461140.130929456, A.D. 2026-Apr-09 15:08:32.3050, -5.339381262630519E+04, -2.379584783650882E+05, -3.375269358526547E+04,  5.253865317276366E-01,  1.098461170388623E+00,  7.274659279843854E-02,
2461140.137873901, A.D. 2026-Apr-09 15:18:32.3050, -5.307831347615985E+04, -2.372982638218247E+05, -3.370888190853101E+04,  5.262776514327990E-01,  1.102257778997824E+00,  7.329299610884560E-02,
2461140.144818345, A.D. 2026-Apr-09 15:28:32.3050, -5.276227902390005E+04, -2.366357644372151E+05, -3.366474118494602E+04,  5.271708745663274E-01,  1.106077353139431E+00,  7.384342439507574E-02,
2461140.151762790, A.D. 2026-Apr-09 15:38:32.3050, -5.244570800304793E+04, -2.359709663505995E+05, -3.362026898365731E+04,  5.280662158608500E-01,  1.109920164727658E+00,  7.439793071160128E-02,
2461140.158707234, A.D. 2026-Apr-09 15:48:32.3050, -5.212859913829124E+04, -2.353038555367534E+05, -3.357546284168599E+04,  5.289636900661367E-01,  1.113786490487682E+00,  7.495656909727405E-02,
2461140.165651678, A.D. 2026-Apr-09 15:58:32.3050, -5.181095114544312E+04, -2.346344178029040E+05, -3.353032026332521E+04,  5.298633117876267E-01,  1.117676611730615E+00,  7.551939457858819E-02,
2461140.172596123, A.D. 2026-Apr-09 16:08:32.3050, -5.149276273169080E+04, -2.339626387862855E+05, -3.348483871956384E+04,  5.307650956760147E-01,  1.121590814869927E+00,  7.608646321896839E-02,
2461140.179540567, A.D. 2026-Apr-09 16:18:32.3050, -5.117403259526517E+04, -2.332885039504003E+05, -3.343901564741302E+04,  5.316690564297849E-01,  1.125529391551132E+00,  7.665783214674798E-02,
2461140.186485012, A.D. 2026-Apr-09 16:28:32.3050, -5.085475942569432E+04, -2.326119985824385E+05, -3.339284844930001E+04,  5.325752085858596E-01,  1.129492638336930E+00,  7.723355954986522E-02,
2461140.193429456, A.D. 2026-Apr-09 16:38:32.3050, -5.053494190377495E+04, -2.319331077900238E+05, -3.334633449240604E+04,  5.334835666760208E-01,  1.133480857164295E+00,  7.781370472655319E-02,
2461140.200373901, A.D. 2026-Apr-09 16:48:32.3050, -5.021457870159957E+04, -2.312518164979998E+05, -3.329947110799544E+04,  5.343941451848407E-01,  1.137494355391564E+00,  7.839832810624681E-02,
2461140.207318345, A.D. 2026-Apr-09 16:58:32.3050, -4.989366848253479E+04, -2.305681094450287E+05, -3.325225559072090E+04,  5.353069588228474E-01,  1.141533446519295E+00,  7.898749131969696E-02,
2461140.214262790, A.D. 2026-Apr-09 17:08:32.3050, -4.957220990146510E+04, -2.298819711806736E+05, -3.320468519794970E+04,  5.362220210699212E-01,  1.145598447224421E+00,  7.958125701305513E-02,
2461140.221207234, A.D. 2026-Apr-09 17:18:32.3050, -4.925020160454251E+04, -2.291933860613393E+05, -3.315675714899988E+04,  5.371393471081148E-01,  1.149689683764716E+00,  8.017968931111596E-02,
2461140.228151678, A.D. 2026-Apr-09 17:28:32.3050, -4.892764222939267E+04, -2.285023382470967E+05, -3.310846862442435E+04,  5.380589508568999E-01,  1.153807485803959E+00,  8.078285341197139E-02,
2461140.235096123, A.D. 2026-Apr-09 17:38:32.3050, -4.860453040514448E+04, -2.278088116980398E+05, -3.305981676524943E+04,  5.389808464511017E-01,  1.157952189723758E+00,  8.139081583718283E-02,
2461140.242040567, A.D. 2026-Apr-09 17:48:32.3050, -4.828086475247273E+04, -2.271127901705732E+05, -3.301079867219711E+04,  5.399050479352123E-01,  1.162124138131222E+00,  8.200364442050234E-02,
2461140.248985012, A.D. 2026-Apr-09 17:58:32.3050, -4.795664388365197E+04, -2.264142572136273E+05, -3.296141140488624E+04,  5.408315692107973E-01,  1.166323679910847E+00,  8.262140833435905E-02,
2461140.255929456, A.D. 2026-Apr-09 18:08:32.3050, -4.763186640256466E+04, -2.257131961646714E+05, -3.291165198100745E+04,  5.417604242510218E-01,  1.170551170862560E+00,  8.324417815930896E-02,
2461140.262873901, A.D. 2026-Apr-09 18:18:32.3050, -4.730653090500179E+04, -2.250095901462554E+05, -3.286151737551986E+04,  5.426916266587870E-01,  1.174806972921595E+00,  8.387202585179948E-02,
2461140.269818345, A.D. 2026-Apr-09 18:28:32.3050, -4.698063597837156E+04, -2.243034220611630E+05, -3.281100451973508E+04,  5.436251900700051E-01,  1.179091455216617E+00,  8.450502484489070E-02,
2461140.276762790, A.D. 2026-Apr-09 18:38:32.3050, -4.665418020202129E+04, -2.235946745887786E+05, -3.276011030047204E+04,  5.445611279589134E-01,  1.183404993835721E+00,  8.514325005894996E-02,
2461140.283707234, A.D. 2026-Apr-09 18:48:32.3050, -4.632716214725884E+04, -2.228833301806890E+05, -3.270883155914106E+04,  5.454994536527525E-01,  1.187747972055190E+00,  8.578677794255002E-02,
2461140.290651678, A.D. 2026-Apr-09 18:58:32.3050, -4.599958037743902E+04, -2.221693710563075E+05, -3.265716509081362E+04,  5.464401802789833E-01,  1.192120780425432E+00,  8.643568650765776E-02,
2461140.297596123, A.D. 2026-Apr-09 19:08:32.3050, -4.567143344800552E+04, -2.214527791982757E+05, -3.260510764325960E+04,  5.473833209799699E-01,  1.196523817449421E+00,  8.709005540727816E-02,
2461140.304540567, A.D. 2026-Apr-09 19:18:32.3050, -4.534271990682988E+04, -2.207335363483879E+05, -3.255265591600428E+04,  5.483288884636369E-01,  1.200957488817040E+00,  8.774996590725215E-02,
2461140.311485012, A.D. 2026-Apr-09 19:28:32.3050, -4.501343829395469E+04, -2.200116240020819E+05, -3.249980655926419E+04,  5.492768954076561E-01,  1.205422208511856E+00,  8.841550099858836E-02,
2461140.318429456, A.D. 2026-Apr-09 19:38:32.3050, -4.468358714195772E+04, -2.192870234041502E+05, -3.244655617295281E+04,  5.502273542594167E-01,  1.209918398603812E+00,  8.908674541469663E-02,
2461140.325373901, A.D. 2026-Apr-09 19:48:32.3050, -4.435315187282349E+04, -2.185597176841171E+05, -3.239291180795187E+04,  5.515370274637121E-01,  1.214388212736032E+00,  8.947784658932079E-02,
2461140.332318345, A.D. 2026-Apr-09 19:58:32.3050, -4.402003895502718E+04, -2.178300293220253E+05, -3.234054663080089E+04,  5.002726777728833E-01,  1.227479154396738E+00,  1.320116286554406E-01,
2461140.339262790, A.D. 2026-Apr-09 20:08:32.3050, -4.368727507757273E+04, -2.170974435702139E+05, -3.228704182499093E+04,  5.603417883457494E-01,  1.222417130926829E+00,  8.530355988554761E-02,
2461140.346207234, A.D. 2026-Apr-09 20:18:32.3050, -4.335493178589585E+04, -2.163619290958965E+05, -3.223232654888989E+04,  5.541847112132957E-01,  1.228206333453620E+00,  9.170130770992690E-02,
2461140.353151678, A.D. 2026-Apr-09 20:28:32.3050, -4.302213223970721E+04, -2.156236089429595E+05, -3.217709571859652E+04,  5.551475281607305E-01,  1.232866500313379E+00,  9.240249505088288E-02,
2461140.360096123, A.D. 2026-Apr-09 20:38:32.3050, -4.268875424839077E+04, -2.148824824585931E+05, -3.212144230297425E+04,  5.561128634150337E-01,  1.237560851593861E+00,  9.310994169510645E-02,
2461140.367040567, A.D. 2026-Apr-09 20:48:32.3050, -4.235479629747762E+04, -2.141385289863675E+05, -3.206536251697291E+04,  5.570807285488228E-01,  1.242289874896229E+00,  9.382374623006257E-02,
2461140.373985012, A.D. 2026-Apr-09 20:58:32.3050, -4.202025686622663E+04, -2.133917275755737E+05, -3.200885251583649E+04,  5.580511330577300E-01,  1.247054063950446E+00,  9.454400912407879E-02,
2461140.380929456, A.D. 2026-Apr-09 21:08:32.3050, -4.168513442784183E+04, -2.126420569751606E+05, -3.195190839378242E+04,  5.590240870807722E-01,  1.251853925003533E+00,  9.527083325035829E-02,
2461140.387873901, A.D. 2026-Apr-09 21:18:32.3050, -4.134942744988854E+04, -2.118894956279165E+05, -3.189452618267343E+04,  5.599996000573710E-01,  1.256689974148790E+00,  9.600432372830081E-02,
2461140.394818345, A.D. 2026-Apr-09 21:28:32.3050, -4.101313439414868E+04, -2.111340216631966E+05, -3.183670185055303E+04,  5.609776811641595E-01,  1.261562738643832E+00,  9.674458806843628E-02,
2461140.401762790, A.D. 2026-Apr-09 21:38:32.3050, -4.067625371712892E+04, -2.103756128909070E+05, -3.177843130024908E+04,  5.619583390693863E-01,  1.266472756705921E+00,  9.749173620312573E-02,
2461140.408707234, A.D. 2026-Apr-09 21:48:32.3050, -4.033878387025306E+04, -2.096142467945662E+05, -3.171971036787878E+04,  5.629415820210040E-01,  1.271420578077114E+00,  9.824588057657213E-02,
2461140.415651678, A.D. 2026-Apr-09 21:58:32.3050, -4.000072330013501E+04, -2.088499005243263E+05, -3.166053482132158E+04,  5.639274177994335E-01,  1.276406764291715E+00,  9.900713621696450E-02,
2461140.422596123, A.D. 2026-Apr-09 22:08:32.3050, -3.966207044880250E+04, -2.080825508896503E+05, -3.160090035863470E+04,  5.649158537079928E-01,  1.281431889050973E+00,  9.977562081379904E-02,
2461140.429540567, A.D. 2026-Apr-09 22:18:32.3050, -3.932282375426879E+04, -2.073121743525392E+05, -3.154080260648114E+04,  5.659068964397893E-01,  1.286496538321738E+00,  1.005514547814578E-01,
2461140.436485012, A.D. 2026-Apr-09 22:28:32.3050, -3.898298165045615E+04, -2.065387470190416E+05, -3.148023711839122E+04,  5.669005522678360E-01,  1.291601311197159E+00,  1.013347613786529E-01,
2461140.443429456, A.D. 2026-Apr-09 22:38:32.3050, -3.864254256780478E+04, -2.057622446320583E+05, -3.141919937309092E+04,  5.678968267881540E-01,  1.296746819746648E+00,  1.021256667550189E-01,
2461140.450373901, A.D. 2026-Apr-09 22:48:32.3050, -3.830150493356748E+04, -2.049826425631667E+05, -3.135768477272002E+04,  5.688957250010078E-01,  1.301933689656561E+00,  1.029243000598341E-01,
2461140.457318345, A.D. 2026-Apr-09 22:58:32.3050, -3.795986717219095E+04, -2.041999158043652E+05, -3.129568864100704E+04,  5.698972512537330E-01,  1.307162560571534E+00,  1.037307935303129E-01,
2461140.464262790, A.D. 2026-Apr-09 23:08:32.3050, -3.761762770565264E+04, -2.034140389594240E+05, -3.123320622137634E+04,  5.709014092222033E-01,  1.312434086546863E+00,  1.045452825895031E-01,
2461140.471207234, A.D. 2026-Apr-09 23:18:32.3050, -3.727478495415521E+04, -2.026249862357584E+05, -3.117023267505789E+04,  5.719082017666177E-01,  1.317748936221486E+00,  1.053679059263439E-01,
2461140.478151678, A.D. 2026-Apr-09 23:28:32.3050, -3.693133733612346E+04, -2.018327314339376E+05, -3.110676307939223E+04,  5.729176120460012E-01,  1.323107571810080E+00,  1.061989556531396E-01,
2461140.485096123, A.D. 2026-Apr-09 23:38:32.3050, -3.658727244472546E+04, -2.010371219106594E+05, -3.104287759818742E+04,  5.740465709739531E-01,  1.329868714387296E+00,  1.061201640968799E-01,
2461140.492040567, A.D. 2026-Apr-09 23:48:32.3050, -3.624260453637123E+04, -2.002383214911315E+05, -3.097844334337776E+04,  5.749479246546145E-01,  1.333990200519699E+00,  1.078637794074962E-01,
2461140.498985012, A.D. 2026-Apr-09 23:58:32.3050, -3.589733063760457E+04, -1.994362803075968E+05, -3.091346909822445E+04,  5.759653829006075E-01,  1.339486666030200E+00,  1.087195166681591E-01,
2461140.505929456, A.D. 2026-Apr-10 00:08:32.3050, -3.555144554461648E+04, -1.986309280543782E+05, -3.084797818500541E+04,  5.769853661207558E-01,  1.345028725185576E+00,  1.095850208542575E-01,
2461140.512873901, A.D. 2026-Apr-10 00:18:32.3050, -3.520494767119981E+04, -1.978222363024632E+05, -3.078196526477033E+04,  5.780079840632025E-01,  1.350618458241294E+00,  1.104595672192807E-01,
2461140.519818345, A.D. 2026-Apr-10 00:28:32.3050, -3.485783543749300E+04, -1.970101762127687E+05, -3.071542486297573E+04,  5.790332331460682E-01,  1.356256650382675E+00,  1.113433205463369E-01,
2461140.526762790, A.D. 2026-Apr-10 00:38:32.3050, -3.451010726609096E+04, -1.961947184694345E+05, -3.064835140494238E+04,  5.800611088572729E-01,  1.361944106017078E+00,  1.122364498808041E-01,
2461140.533707234, A.D. 2026-Apr-10 00:48:32.3050, -3.416176158267904E+04, -1.953758332682516E+05, -3.058073921326641E+04,  5.810916054532363E-01,  1.367681648800120E+00,  1.131391286269458E-01,
2461140.540651678, A.D. 2026-Apr-10 00:58:32.3050, -3.381279681675929E+04, -1.945534903048552E+05, -3.051258250515519E+04,  5.821247159390003E-01,  1.373470122352656E+00,  1.140515347013871E-01,
2461140.547596123, A.D. 2026-Apr-10 01:08:32.3050, -3.346321140235278E+04, -1.937276587623946E+05, -3.044387538966030E+04,  5.831604319732364E-01,  1.379310390831444E+00,  1.149738506800712E-01,
2461140.554540567, A.D. 2026-Apr-10 01:18:32.3050, -3.311300377907425E+04, -1.928983072995950E+05, -3.037461186488355E+04,  5.841987439968003E-01,  1.385203340060537E+00,  1.159062639956559E-01,
2461140.561485012, A.D. 2026-Apr-10 01:28:32.3050, -3.276217239259623E+04, -1.920654040368693E+05, -3.030478581495681E+04,  5.852396407099127E-01,  1.391149877163886E+00,  1.168489670152676E-01,
2461140.568429456, A.D. 2026-Apr-10 01:38:32.3050, -3.241071569580365E+04, -1.912289165435304E+05, -3.023439100704710E+04,  5.862831094623422E-01,  1.397150932387202E+00,  1.178021573039146E-01,
2461140.575373901, A.D. 2026-Apr-10 01:48:32.3050, -3.205863214968763E+04, -1.903888118238345E+05, -3.016342108819630E+04,  5.873291359265460E-01,  1.403207459267186E+00,  1.187660377559150E-01,
2461140.582318345, A.D. 2026-Apr-10 01:58:32.3050, -3.170592022434613E+04, -1.895450563027013E+05, -3.009186958206142E+04,  5.883777040532744E-01,  1.409320435509283E+00,  1.197408167906943E-01,
2461140.589262790, A.D. 2026-Apr-10 02:08:32.3050, -3.135257839997533E+04, -1.886976158108049E+05, -3.001972988552722E+04,  5.894287959511368E-01,  1.415490863727930E+00,  1.207267085418122E-01,
2461140.596207234, A.D. 2026-Apr-10 02:18:32.3050, -3.099860516825264E+04, -1.878464555699762E+05, -2.994699526526823E+04,  5.904823919890290E-01,  1.421719772765815E+00,  1.217239331005753E-01,
2461140.603151678, A.D. 2026-Apr-10 02:28:32.3050, -3.064399903311934E+04, -1.869915401765041E+05, -2.987365885405084E+04,  5.915384702403151E-01,  1.428008217484668E+00,  1.227327166375789E-01,
